prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-A8-00,11014143,376,-144,16726,-24,-4,-10
FF-0F-A9-00,11079679,358,-166,16740,-25,-4,-9
FF-0F-AA-00,11145215,354,-124,16784,-25,-4,-9
FF-0F-AB-00,11210751,402,-184,16750,-25,-4,-10
FF-0F-AC-00,11276287,362,-148,16720,-25,-4,-10
FF-0F-AD-00,11341823,400,-148,16710,-23,-4,-10
FF-0F-AE-00,11407359,358,-152,16740,-23,-4,-10
FF-0F-AF-00,11472895,352,-154,16758,-24,-5,-10
FF-0F-B0-00,11538431,344,-142,16698,-24,-5,-10
FF-0F-B1-00,11603967,384,-152,16712,-24,-5,-10
FF-0F-B2-00,11669503,378,-166,16734,-24,-4,-10
FF-0F-B3-00,11735039,362,-128,16712,-24,-4,-10
FF-0F-B4-00,11800575,372,-126,16764,-24,-4,-10
FF-0F-B5-00,11866111,408,-156,16764,-24,-4,-10
FF-0F-B6-00,11931647,338,-146,16728,-24,-6,-10
FF-0F-B7-00,11997183,372,-154,16756,-24,-6,-10
FF-0F-B8-00,12062719,378,-142,16680,-24,-4,-10
FF-0F-B9-00,12128255,362,-136,16734,-24,-4,-10
FF-0F-BA-00,12193791,350,-148,16764,-24,-4,-10
FF-0F-BB-00,12259327,402,-146,16734,-24,-4,-10
FF-0F-BC-00,12324863,390,-162,16678,-24,-5,-10
FF-0F-BD-00,12390399,396,-132,16724,-24,-5,-10
FF-0F-BE-00,12455935,360,-122,16716,-24,-4,-9
FF-0F-BF-00,12521471,374,-124,16712,-24,-4,-9
FF-0F-C0-00,12587007,324,-186,16754,-25,-5,-9
FF-0F-C1-00,12652543,360,-186,16720,-25,-5,-9
FF-0F-C2-00,12718079,354,-178,16674,-25,-5,-10
FF-0F-C3-00,12783615,384,-146,16720,-25,-5,-10
FF-0F-C4-00,12849151,378,-148,16744,-24,-4,-10
FF-0F-C5-00,12914687,348,-106,16768,-24,-4,-10
FF-0F-C6-00,12980223,384,-164,16756,-25,-5,-11
FF-0F-C7-00,13045759,352,-172,16752,-25,-5,-11
FF-0F-C8-00,13111295,362,-184,16730,-25,-4,-11
FF-0F-C9-00,13176831,390,-154,16692,-25,-4,-11
FF-0F-CA-00,13242367,406,-112,16648,-24,-4,-10
FF-0F-CB-00,13307903,362,-130,16736,-24,-4,-10
FF-0F-CC-00,13373439,374,-166,16764,-23,-4,-10
FF-0F-CD-00,13438975,358,-152,16730,-23,-4,-10
FF-0F-CE-00,13504511,372,-156,16756,-24,-4,-10
FF-0F-CF-00,13570047,392,-152,16750,-24,-4,-10
FF-0F-D0-00,13635583,386,-156,16744,-24,-4,-10
FF-0F-D1-00,13701119,372,-162,16732,-24,-3,-9
FF-0F-D2-00,13766655,352,-176,16702,-24,-3,-9
FF-0F-D3-00,13832191,402,-156,16736,-23,-4,-10
FF-0F-D4-00,13897727,374,-146,16706,-23,-4,-10
FF-0F-D5-00,13963263,378,-166,16720,-25,-5,-10
FF-0F-D6-00,14028799,366,-138,16746,-25,-5,-10
FF-0F-D7-00,14094335,382,-118,16752,-24,-4,-10
FF-0F-D8-00,14159871,372,-108,16746,-24,-4,-10
FF-0F-D9-00,14225407,378,-100,16710,-24,-4,-11
FF-0F-DA-00,14290943,364,-152,16738,-24,-4,-11
FF-0F-DB-00,14356479,352,-156,16706,-24,-4,-10
FF-0F-DC-00,14422015,376,-152,16728,-24,-4,-10
FF-0F-DD-00,14487551,404,-118,16740,-24,-4,-10
FF-0F-DE-00,14553087,402,-82,16716,-24,-4,-10
FF-0F-DF-00,14618623,376,-166,16802,-23,-5,-10
FF-0F-E0-00,14684159,318,-138,16668,-23,-5,-10
FF-0F-E1-00,14749695,402,-148,16766,-24,-4,-10
FF-0F-E2-00,14815231,344,-220,16746,-24,-4,-10
FF-0F-E3-00,14880767,358,-180,16756,-24,-5,-11
FF-0F-E4-00,14946303,324,-124,16752,-24,-5,-11
FF-0F-E5-00,15011839,392,-70,16746,-23,-5,-9
FF-0F-E6-00,15077375,390,-94,16714,-23,-5,-9
FF-0F-E7-00,15142911,384,-152,16788,-23,-4,-9
FF-0F-E8-00,15208447,344,-156,16808,-23,-4,-9
FF-0F-E9-00,15273983,336,-196,16764,-23,-4,-11
FF-0F-EA-00,15339519,384,-152,16692,-23,-4,-11
FF-0F-EB-00,15405055,408,-154,16780,-24,-4,-9
FF-0F-EC-00,15470591,390,-114,16722,-24,-4,-9
FF-0F-ED-00,15536127,376,-154,16770,-24,-5,-9
FF-0F-EE-00,15601663,376,-136,16774,-24,-5,-9
FF-0F-EF-00,15667199,380,-136,16742,-24,-5,-9
FF-0F-F0-00,15732735,376,-166,16690,-24,-4,-9
FF-0F-F1-00,15798271,338,-190,16678,-24,-4,-9
FF-0F-F2-00,15863807,352,-118,16792,-24,-4,-8
FF-0F-F3-00,15929343,406,-146,16884,-24,-4,-8
FF-0F-F4-00,15994879,360,-100,16722,-24,-4,-9
FF-0F-F5-00,16060415,360,-154,16682,-24,-4,-9
